序号,上级评论ID,评论ID,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像,ai_prob,human_prob,conclusion
253,0,291547281297,3546699532339480,可爱小仁菜,4,女,把三角洲当成codm把AW当成208打的来了（虽然我也经常这么干）,2026-02-27 18:48:19,0,0,,广东,是,https://i1.hdslb.com/bfs/face/c0293a47b2004e17388e2c4c80e21dcd62fb9338.jpg,0.02547910436987877,0.9745209217071533,人类撰写
254,0,292323872528,475929204,创世の六实,6,保密,猎杀打派打累了玩会三角洲怎么了？,2026-02-16 09:00:03,0,4,WhiteTaker,湖北,是,https://i0.hdslb.com/bfs/face/132b88d1ee34effc14000e17c985877147837cdf.jpg,0.020621273666620255,0.9793787598609924,人类撰写
255,0,290280650833,3537104950790285,蓝昔梦,5,保密,一般，进对局发现杀人不能像人偶一样，立马起来，直接天塌了[再见],2026-02-17 19:47:56,0,0,英雄联盟，王者荣耀，生死狙击，我的世界，蛋仔派对，曙光英雄，元气骑士，星球重启，妄想山海。喜欢蓝色，爱玩梗，爱看狐妖小姑娘，我爱这个世界，男,江苏,是,https://i2.hdslb.com/bfs/face/2959e1a14178262b311715814ab5b64a1617ed65.jpg,0.015434223227202892,0.984565794467926,人类撰写
256,0,293711473328,157746427,白桃乌龙2333blibli,6,男,按f 直接拾取不用拖动,2026-02-26 18:53:37,0,0,"I think ,therefore I am.",四川,否,https://i1.hdslb.com/bfs/face/f0ec0f2cc645cf4635f115fd50633580c5ed8dd2.jpg,0.30656111240386963,0.6934388875961304,人类撰写
257,0,289812779569,701866050,紧急卡兹瀑布,6,保密,你们玩apex的职业哥都对这方面有执着吗？[笑哭],2026-02-14 06:20:23,0,0,"别查成分了其实我是玩原神的
原神牛逼
看我uid的看一个数字飞一个老冯",广东,否,https://i0.hdslb.com/bfs/face/ec6d319c9e7a064ea303a40fe6e511905c78a535.jpg,0.2173042595386505,0.7826957106590271,人类撰写
258,0,292144965600,544507521,网友尼顺扣,5,男,依旧野人科技,2026-02-15 02:57:41,0,2,额。。。,河北,否,https://i0.hdslb.com/bfs/face/638aba7ee0cea0f19c774697b2ba47e30dc70bf8.jpg,0.04066229239106178,0.9593377113342285,人类撰写
259,0,289860365361,432232087,Figurt,6,男,这家伙在说什么啊[惊讶],2026-02-14 13:02:38,0,2,,广东,否,https://i1.hdslb.com/bfs/face/5bfcbcf1a92b4e56be0a8d9cd65036a941ce6583.jpg,0.07422976940870285,0.9257702827453613,人类撰写
260,0,293448954401,67191072,香杯乌桃厚乳椆茶,6,保密,为啥可以排到刘涛,2026-03-18 13:07:10,0,0,,广东,是,https://i0.hdslb.com/bfs/face/1e7805854a96ca6df131f2b9f464de1ffeacc6b6.jpg,0.02372475527226925,0.9762752652168274,人类撰写
261,0,293592942529,455719780,Llennsan,6,保密,威龙全责,2026-03-20 04:41:40,0,0,,广东,否,https://i1.hdslb.com/bfs/face/3e77ea1c083a4091ce985252adaa1bfecdfd4f3d.jpg,0.30474406480789185,0.6952558755874634,人类撰写
262,0,292117525056,440223824,Subaru_TTKS,6,男,狙神的呐喊你听到了吗吊…一千万，不甘心的呐喊…,2026-02-14 18:03:44,0,0,,广西,否,https://i2.hdslb.com/bfs/face/61f14a9d34b533b7a837a8c784a747fc379ae0b1.jpg,0.024768447503447533,0.9752315282821655,人类撰写
263,0,292131020544,442957107,鱼臣彗,6,女,可以分我一瓶大电吗…,2026-02-15 00:26:43,0,0,认识你很高兴,日本,是,https://i0.hdslb.com/bfs/face/c6e45d9cdc42d75f12a488147af257145907d218.jpg,0.03441949933767319,0.9655805230140686,人类撰写
264,0,289913976657,3632309865548650,快乐小入机,3,男,全程一句话没说，又好像全程把所有话全说完了,2026-02-15 01:55:54,0,0,你确实蛮笨的,安徽,否,https://i1.hdslb.com/bfs/face/bbdbf9ee6788f288ec84c50cffad8e377e5d7bd5.jpg,0.02110804244875908,0.9788919687271118,人类撰写
265,0,289811061745,1957341677,-DawK,4,男,成功解决了端游只有一个悠一的bug[笑哭],2026-02-14 06:03:51,0,0,嗯嗯鹅鹅鹅啊。爱你小雪。,安徽,否,https://i2.hdslb.com/bfs/face/5879dda135896316c2186ce12f5958e8fb0af675.jpg,0.1194007471203804,0.8805992603302002,人类撰写
266,0,290310804065,3494350212303262,清ボデ,4,男,a大不装镜怎么跟A大不装镜子怎么跟208一样？,2026-02-18 04:51:11,0,1,,新疆,否,https://i1.hdslb.com/bfs/face/0f1050bd722b116cb5af5d9b3a9d6a670755649d.jpg,0.019234923645853996,0.9807650446891785,人类撰写
267,0,289855967297,1184443770,亿个火柴的,4,保密,大手子带了一大堆能量剂和一把208说是,2026-02-14 12:28:30,0,3,,浙江,是,https://i0.hdslb.com/bfs/face/e269f7a42912c2fd83bb8ff68aee6324878f15f7.jpg,0.017236534506082535,0.9827635288238525,人类撰写
268,0,291970086417,326294,月光序曲,6,保密,所以风衣是单三最强干员,2026-03-03 10:38:35,0,0,,四川,否,http://i0.hdslb.com/bfs/face/7a2965aede5ae85ab9b7d369e5290649ec4b4b60.jpg,0.02534862421452999,0.9746513962745667,人类撰写
269,0,292024109744,346266817,雨中打着破伞的独行僧,6,男,能分五个大电吗[FTJ_略略略][FTJ_略略略],2026-02-14 05:06:25,0,0,,安徽,是,https://i1.hdslb.com/bfs/face/4299b359c1ab55bf15611ca125be28af68d3ca19.jpg,0.09827221930027008,0.9017277956008911,人类撰写
270,0,293708084272,505597638,年viler,5,男,不带头甲落地就已经被狙击兵一枪脚一枪头打烂了,2026-02-26 17:54:13,0,1,《爱你在心口难开》​,河南,是,https://i0.hdslb.com/bfs/face/26ed32a89235c8f2eb2e1173de9b0cdcb8388cfb.jpg,0.01792282611131668,0.9820772409439087,人类撰写
271,0,291998199312,355275604,-雷鹤-,6,女,这什么顶级黑屋号啊 全是六套awm,2026-02-14 01:19:44,0,0,,河南,是,http://i1.hdslb.com/bfs/face/25be3d328af6b89431932fcfe015f0c8c06dea46.jpg,0.046681102365255356,0.9533189535140991,人类撰写
272,0,289855785329,76824070,凉笙墨离,6,保密,不愧是世界冠军，这天赋兑现太强了,2026-02-14 12:26:56,0,0,如果你被冒犯了，那冒犯的就是你,山东,否,https://i1.hdslb.com/bfs/face/65d42c18d14e0e9474d99df2bad45282069450a9.jpg,0.9624472856521606,0.037552669644355774,AI生成
273,0,289923892129,26767555,果果莱惹,6,保密,老吊怎么害羞了，不说话,2026-02-15 03:31:29,0,2,,江西,否,http://i1.hdslb.com/bfs/face/4e70c0d6adbf853ca61ba11a65a29035fb393859.jpg,0.02047361060976982,0.9795263409614563,人类撰写
274,0,292196461408,282541316,可寒大魔王,6,保密,太夸张了，打完0战损，子弹都快捡回来了。,2026-02-15 10:19:10,0,0,,江苏,是,https://i2.hdslb.com/bfs/face/1b38aa044c81944b01dd9c423a5b58f51a5cb379.jpg,0.5651927590370178,0.4348071813583374,AI生成
275,0,291647340689,2100867771,赤耀想吃药,5,男,航天基地传来了 新年快乐,2026-02-28 14:34:19,0,0,不怎么懂三角洲的萌新,河南,否,https://i0.hdslb.com/bfs/face/8982acee54b47fa2451c537115774a9739bf40f3.jpg,0.2123454511165619,0.7876545786857605,人类撰写
276,0,291997929184,266836419,科币-布来恩特,6,保密,田鼠应该是绿裤子天才少年第一人吧,2026-02-14 01:14:18,0,0,这个人真的很神秘哦，什么都没写哦。,四川,是,https://i0.hdslb.com/bfs/face/17b8bdc9ce225083a925863ff2428196a993e9fc.jpg,0.016112102195620537,0.9838879704475403,人类撰写
277,0,289785613089,244324788,京乐白涟,6,保密,丢包被抢了那我清图走丢包这块谁给我补😡,2026-02-14 02:25:09,0,0,If I were the raindrop.,山东,否,https://i0.hdslb.com/bfs/face/7ac9fd5b2c278b0643a43888b4c88ff62755622d.jpg,0.023480763658881187,0.9765192270278931,人类撰写
278,0,291998017312,96404510,璐伊十六,6,男,吊哥什么时候用比特+sr25清图 [doge],2026-02-14 01:16:13,0,0,,陕西,是,https://i2.hdslb.com/bfs/face/54f27406486db7f142b3c3f30188304e12399dfe.jpg,0.04407520964741707,0.9559248089790344,人类撰写
279,0,294171492720,1142846016,洲术仁,4,保密,列队!三，二，一，吓哭![大哭][大哭][大哭],2026-03-02 10:59:19,0,0,,湖北,是,https://i0.hdslb.com/bfs/face/be4818cfb464dcecb5d04e1ffcabf0e854d3ca76.jpg,0.017088210210204124,0.9829118251800537,人类撰写
280,0,293203911408,1124603723,原缘妙不可言,5,保密,看来此人实力并不在我之下[星星眼],2026-02-23 03:28:40,0,0,,江苏,否,https://i2.hdslb.com/bfs/face/adbe584c6f02d1db208d21cc26c35eb4bf013231.jpg,0.0958198606967926,0.904180109500885,人类撰写
281,0,292044802272,3237149,冷鱼鱼鱼鱼,6,男,这么厉害有什么用？不还是要给我狙神资源！,2026-02-14 08:06:20,0,1,你觉得是，那就是,湖北,否,https://i2.hdslb.com/bfs/face/42b56a56679a48a215277b912d3e3e266fb4addf.jpg,0.04782840237021446,0.9521716237068176,人类撰写
282,0,289811011441,3546918808455487,no没名字name,3,保密,这标题有力气,2026-02-14 06:04:16,0,2,,江西,否,https://i0.hdslb.com/bfs/face/member/noface.jpg,0.07852799445390701,0.9214720726013184,人类撰写
283,0,291265207601,1610236185,CX-晨曦之中,3,保密,63216738585764423811此人接暗号骗出来杀,2026-02-25 14:20:09,0,0,,江苏,否,https://i0.hdslb.com/bfs/face/1cfbf0edcc92870eb56d0964f38bd9c5eeb7075e.jpg,0.026412302628159523,0.973587691783905,人类撰写
284,0,292012117216,646534640,-希希best-,5,男,一枪一个的和平还不阴[doge],2026-02-14 03:31:52,0,1,,广西,否,https://i2.hdslb.com/bfs/face/c8ded90dbfeebd9600d77f8eb556c6bd53b37968.jpg,0.02086407132446766,0.9791359305381775,人类撰写
285,0,291646199665,390012482,随缘肥猫,6,男,在光绪二十六年,2026-02-28 14:24:30,0,0,我嘲笑你的急迫，我讥讽你的无知,上海,否,https://i2.hdslb.com/bfs/face/8370b3591c292524ef0f7254650fbb39cd174ec0.jpg,0.13878080248832703,0.8612192869186401,人类撰写
286,0,292131897968,111197335,165的十深,6,保密,吊哥你下次能开麦吗？我想听野人咆哮！,2026-02-15 00:40:00,0,2,喜欢  大毛（右看） 憨（右看 伸手）  鸟（左看 伸手）,江苏,是,https://i1.hdslb.com/bfs/face/7422b68f6aad779cc9b6662fa498dd5ab6f42230.jpg,0.43911439180374146,0.5608856081962585,人类撰写
287,0,292046704384,8696019,噬神的胖尔德里奇,6,男,比野格带的兵还吊,2026-02-14 08:24:17,0,2,,广西,是,https://i0.hdslb.com/bfs/face/8bfa58dd4fd0b339a2c2e62f04c93de67ac57671.jpg,0.07314237952232361,0.926857590675354,人类撰写
288,0,293359687265,296951174,要哈气了,6,男,在哪直播,2026-03-17 13:43:08,0,0,该账号封禁中!,河南,否,https://i2.hdslb.com/bfs/face/9856b3b17f8cfa6cae9e5a7126c36ed7b652cc47.jpg,0.21359126269817352,0.7864087224006653,人类撰写
289,0,295329631152,11174924,食砂人,5,男,全是刘涛啊,2026-03-13 06:40:47,0,0,技校精英,浙江,是,http://i2.hdslb.com/bfs/face/f775681f0e5cceb93d0423abe785b2e456c729a1.jpg,0.03894658014178276,0.9610534906387329,人类撰写
290,0,292227382592,1238497034,天特只因睡不着owo,5,男,仓库给你开了想要什么自己拿吧[笑哭],2026-02-15 14:07:35,0,1,每 个 人 的 生 命 都 是 一 场 漫 长 的 战 斗 。,广东,否,https://i2.hdslb.com/bfs/face/4939b4ab5e67dbfb2f87ecb3848bcf7fb1474ec1.jpg,0.034775540232658386,0.9652243852615356,人类撰写
291,0,292091802624,1285344626,LLove_d,5,保密,[FTJ_略略略][FTJ_略略略][FTJ_略略略],2026-02-14 14:13:21,0,0,悟已往之不谏，知来者之可追,广东,否,https://i2.hdslb.com/bfs/face/f2f3193f78077ba44f63d7d674c34b23d2180c99.jpg,0.2671232521533966,0.732876718044281,人类撰写
292,0,289847307681,34441753,XzgOvO,6,男,神好像不爱扣子弹[笑哭],2026-02-14 11:19:54,0,0,lsp,湖南,是,https://i1.hdslb.com/bfs/face/238393a14c69849610504426eb090a285c66b72b.jpg,0.0355941541492939,0.9644057750701904,人类撰写
293,0,289902581985,443082486,生活的乌托邦,6,男,吓哭了，你直接来我仓库拿吧[哦呼],2026-02-14 22:16:28,0,1,这个人很懒，什么也没留下,河北,是,https://i0.hdslb.com/bfs/face/d7dfa0d17529899c80bf688b983b34108859e1fa.jpg,0.12904468178749084,0.8709553480148315,人类撰写
294,0,293441756624,3546590029547610,三班的小蛙,3,保密,三角洲跑刀40跑1000w,2026-02-24 19:26:01,0,1,,江西,否,https://i0.hdslb.com/bfs/face/3c73624306e38d180c9735582d282527209bfdd0.jpg,0.47589802742004395,0.524101972579956,人类撰写
295,0,292315240208,3493080460167835,李sir96,5,保密,在哪里买的[doge_金箍],2026-02-16 07:46:36,0,1,,四川,否,https://i1.hdslb.com/bfs/face/f988c93c52f3b76734265e02a0e2e27be70a22e6.jpg,0.07958287745714188,0.9204171299934387,人类撰写
296,0,290265827105,527681789,暖言小夏,5,保密,这就是，玻璃，超新星●电磁炮,2026-02-17 15:47:11,0,1,,安徽,否,https://i2.hdslb.com/bfs/face/4cec19038e1d5a86f710a9c0aa7d622c100d15eb.jpg,0.040507104247808456,0.9594928622245789,人类撰写
297,0,292190572256,436854331,网友李顺含,6,男,让营销号跪下的男人,2026-02-15 09:30:33,0,0,哇这个好可爱,湖北,否,https://i1.hdslb.com/bfs/face/56a484c2f7d1f3367e3a762fff751383e916edde.jpg,0.05772087723016739,0.9422791600227356,人类撰写
298,0,290106863681,1967085255,粘牙糊嘴烤地瓜,5,保密,天才只是见你的门槛,2026-02-16 10:59:11,0,3,平等攻击每一个不友好的人,河南,是,https://i0.hdslb.com/bfs/face/58dc060fd73c210cb1f3420130079c356a75cdeb.jpg,0.07734186202287674,0.9226582050323486,人类撰写
299,0,289778824897,164023988,阳雨_无晴,6,男,?[Ave Mujica_震惊],2026-02-14 01:12:49,0,0,雨浸山丘落平天，晴凌煽日岱云巅。,山东,否,https://i2.hdslb.com/bfs/face/e380d17a35463e68f8aaf4e5ae2f94a34fe44a08.jpg,0.16177138686180115,0.8382285833358765,人类撰写
300,0,289813491553,187815383,爱莉希雅的粉白胖次,6,男,威龙你的枪真好用[笑哭],2026-02-14 06:26:48,0,0,,河南,否,https://i2.hdslb.com/bfs/face/8e9834b8c82a4f1726b515bc0433290b2b901023.jpg,0.07061847299337387,0.9293815493583679,人类撰写
301,0,294172231024,1142846016,洲术仁,4,保密,看到神用四格保险我就放心了,2026-03-02 11:05:24,0,0,,湖北,是,https://i0.hdslb.com/bfs/face/be4818cfb464dcecb5d04e1ffcabf0e854d3ca76.jpg,0.035977501422166824,0.9640225172042847,人类撰写
302,0,292014324144,40558315,M0j1,6,保密,下一期我要看绿裤子无枪单杀哈得瑟[FTJ_略略略],2026-02-14 03:49:26,0,0,回到过去,新疆,否,https://i1.hdslb.com/bfs/face/8bd41fc1747fc34f7a54420e7f9e1ee4e557cdf4.jpg,0.07970540225505829,0.9202946424484253,人类撰写
303,0,290934865361,1852801263,纵云A,5,保密,这种素材一般打几把可以出来一把,2026-02-23 03:20:49,0,0,你看我个性签名干嘛？,河南,否,https://i0.hdslb.com/bfs/face/01a88afdea0dec2b9697c9c44cb5838eb14f7494.jpg,0.023568835109472275,0.9764311909675598,人类撰写
304,0,292509696912,322658719,削皮削鸭梨,6,男,原来这就是世界冠军的实力吗。。。。恐怖如斯,2026-02-17 16:40:04,0,0,平平凡凡的B站大会员,四川,否,https://i1.hdslb.com/bfs/face/36e194011af7f8f537439c8b1ad8fef5f8d215e9.jpg,0.054107312113046646,0.9458927512168884,人类撰写
305,0,290596148145,688232571,怎会再爱,3,保密,三角洲传来了一句芬兰语,2026-02-20 11:24:18,0,1,,广东,否,https://i0.hdslb.com/bfs/face/6709e7ba64e3455217328bd2c0f269df82f99e1b.jpg,0.08956214785575867,0.9104378819465637,人类撰写
306,0,292051334080,510313811,琪露诺的啤9,6,保密,老吊伤害高，牛逼,2026-02-14 09:04:58,0,2,和ttf2正义切割了说是,福建,否,https://i2.hdslb.com/bfs/face/1b471e0471dabb3e8145bcfecc7e56025f26d4be.jpg,0.06138424202799797,0.9386157393455505,人类撰写
307,0,291049755889,3546916717594959,一只nina啊,3,保密,雪地里传来了新年快乐！,2026-02-24 01:11:41,0,1,,山东,否,https://i0.hdslb.com/bfs/face/7d605691be2ab813f07669a2d7d9eacae205b58a.jpg,0.6670598983764648,0.33294007182121277,AI生成
308,0,291471981617,583200991,無機質に彩を,5,男,老吊怎么打上洲了[大笑],2026-02-27 07:30:45,0,0,死了,广东,否,https://i1.hdslb.com/bfs/face/7a522103ac2e7ba38ced23fe8d6fa7e61a809251.jpg,0.021401023492217064,0.978598952293396,人类撰写
309,0,290092214401,515848899,葉湘倫ay,4,保密,@mo索狸狸 @亚托莉様 @86岁大爷实名上网 哥我想看这个,2026-02-16 08:59:55,0,4, ,湖北,否,https://i0.hdslb.com/bfs/face/064e156ce45cfbb865a201f1721658ae483d47f9.jpg,0.023435818031430244,0.9765641689300537,人类撰写
310,0,290265929393,507516055,海口slmple,6,保密,我仓库就17m，你想要什么就自己拿吧,2026-02-17 15:47:31,0,0,热点打狙似全价,海南,否,https://i1.hdslb.com/bfs/face/fa38aae4972b0ddc98c7a7da984fcfdd1e2f335c.jpg,0.10629726946353912,0.8937028050422668,人类撰写
311,0,290018999281,3632312501668493,哈哈啦123a,3,保密,实战发现敌人会动 敌人吓哭了,2026-02-15 16:49:24,0,1,,江西,否,https://i0.hdslb.com/bfs/face/member/noface.jpg,0.02718028798699379,0.9728197455406189,人类撰写
312,0,292029469920,600281400,糯香栗米饭,5,保密,老吊这手克雷贝尔不赖,2026-02-14 05:49:24,0,1,,安徽,是,https://i0.hdslb.com/bfs/face/ce769465365210a81a5e5d138e95300ebceab593.jpg,0.021055052056908607,0.9789450168609619,人类撰写
313,0,289787736529,174999883,推亖特贼贼,6,男,红蛋独头喷来了，你们聊，我先丢包了,2026-02-14 02:47:28,0,0,一个烂人,湖北,否,https://i1.hdslb.com/bfs/face/1793b523adbaf6cfbfab4fcae52e9807cdea13ae.jpg,0.037641845643520355,0.9623581171035767,人类撰写
314,0,289783441697,266589856,二次元迅哥儿,6,保密,烧饼确实不加镜子好用[doge],2026-02-14 02:02:57,0,0,热爱飞行の老二次元,四川,否,https://i1.hdslb.com/bfs/face/b5098a4e28e48cfd96a5bb44107a8d7525e78404.jpg,0.07557882368564606,0.9244211316108704,人类撰写
315,0,292227970224,1609855209,也许会能更好,5,保密,这期拉了,2026-02-15 14:13:01,0,2,,江西,否,https://i0.hdslb.com/bfs/face/b8f7620c889e2851042a031a5a6e3b90f801e48f.jpg,0.032693423330783844,0.9673065543174744,人类撰写
316,0,292456526736,44603908,河边雁,5,保密,神叔吊了[星星眼],2026-02-17 09:00:24,0,0,,四川,否,http://i2.hdslb.com/bfs/face/a2f92d0a336f0dc2bd5f47974904eb04267291e7.jpg,0.04889331012964249,0.9511067271232605,人类撰写
317,0,292012902768,511629145,SomeOwO,6,保密,威龙你的枪很好用 谢谢,2026-02-14 03:38:12,0,1,可能某天我也会死去吧,河南,是,https://i1.hdslb.com/bfs/face/b831e89bb9608347f2394d04dc68d7192f6fe661.jpg,0.020118577405810356,0.9798814058303833,人类撰写
318,0,292053875392,23607814,砂糖不杀,6,保密,@悠一wakareno,2026-02-14 09:26:10,0,1,相遇即是缘分！愿我们彼此都可以在这浊世中保持内心的纯洁,河北,否,http://i1.hdslb.com/bfs/face/5a740c15c1b725043ba806745b14560e53a6f7d5.jpg,0.0978369191288948,0.902163028717041,人类撰写
319,0,290899535393,252425352,天赋拐,5,男,apex猎杀？吊叔:当猎兽清了,2026-02-22 16:15:06,0,0,,重庆,否,https://i0.hdslb.com/bfs/face/f5931ea14ebf770485ea4adc3abd40503c1ddd6e.jpg,0.0380878672003746,0.9619121551513672,人类撰写
320,0,294173101344,1142846016,洲术仁,4,保密,我得了一种看见哈吉蜂就吓哭的病……,2026-03-02 11:11:26,0,0,,湖北,是,https://i0.hdslb.com/bfs/face/be4818cfb464dcecb5d04e1ffcabf0e854d3ca76.jpg,0.04101508855819702,0.9589848518371582,人类撰写
321,0,291872904497,354251880,Joseph-Wall,6,男,BF1百星大将怎么来了,2026-03-02 13:28:26,0,0,Time to join Marine,江苏,是,https://i0.hdslb.com/bfs/face/2458558582aa151f6555bf5ca5dec8e34dd8a478.jpg,0.02504057250916958,0.9749593734741211,人类撰写
322,0,292007486656,20378100,海绵宝宝南忆儿,6,保密,狙神来直接丢包了,2026-02-14 02:50:39,0,0,寄～,安徽,否,https://i0.hdslb.com/bfs/face/486c659ba086cb24b10d787414ef8b10ae521274.jpg,0.05957484990358353,0.9404250979423523,人类撰写
323,0,289824463089,430303790,相对性下的世界,5,保密,厉害啊！红点都不装,2026-02-14 08:10:11,0,0,"Amicus Deus, sed magis amica veritas.",山东,是,http://i1.hdslb.com/bfs/face/389ecb8ce00d97573366e86036acbfde361a72b2.jpg,0.03562008962035179,0.9643798470497131,人类撰写
324,0,290216946433,1075540357,旮旯给木游戏王小绿,3,保密,实战发现敌人被吓死，天塌了[笑哭],2026-02-17 08:35:30,0,0,,广西,否,https://i1.hdslb.com/bfs/face/a54ba790d8518bbc3f8af9ed40749916b8423328.jpg,0.0779108926653862,0.9220890998840332,人类撰写
325,0,289781991729,39656278,xx超级低手xx,6,男,老悠一又一我喜欢你[热],2026-02-14 01:49:55,0,1,“尘寰未变  没有路撒手归向”,广东,是,https://i1.hdslb.com/bfs/face/ba4c35429c355284b2538837176db11a6eee6411.jpg,0.028784332796931267,0.9712156653404236,人类撰写
326,0,289875597265,478193480,特渠饮用,6,男,别杀我鼠鼠兄弟😭,2026-02-14 14:58:39,0,1,666,云南,是,https://i2.hdslb.com/bfs/face/31259d64b6c2788677448012a8f7d0cc51b780c2.jpg,0.06499581784009933,0.9350041747093201,人类撰写
327,0,291178455281,3546570217752961,bili_21686252638,3,保密,火箭兵打我只掉十滴血[tv_doge],2026-02-25 01:56:07,0,1,,江苏,否,https://i0.hdslb.com/bfs/face/member/noface.jpg,0.08374659717082977,0.9162534475326538,人类撰写
328,0,289835506785,372191595,vLEnSSS,6,男,怎么是个野人,2026-02-14 09:47:34,0,0,：）,湖南,是,https://i0.hdslb.com/bfs/face/500dda7c079bbeafc8f25dd79c4ba06a13cfca21.jpg,0.04590483382344246,0.954095184803009,人类撰写
329,0,293936853968,1464099533,天-兽,5,男,威龙你的枪很好用，谢谢[支持],2026-02-28 12:55:11,0,0,大梦江湖醉人间，不如烧鸡在眼前,甘肃,否,https://i2.hdslb.com/bfs/face/beeacb022342edd77966672222cedbcf5a10098f.jpg,0.04282280057668686,0.9571771621704102,人类撰写
330,0,294038041744,688840809,粉底乳酸,5,保密,黑屋局[doge],2026-03-01 09:01:16,0,0,,广东,是,https://i0.hdslb.com/bfs/face/d5d4887b53086b77f5d72e02027307b30a85ffd5.jpg,0.07426445186138153,0.9257355332374573,人类撰写
331,0,294949714784,2108702735,_永远喜欢艾拉,5,保密,这个匿名玩家是啥呀,2026-03-09 07:39:00,0,0,,广东,否,https://i2.hdslb.com/bfs/face/44cd569d983de24135b324e6a68c9c31830295ef.jpg,0.03907877579331398,0.9609212279319763,人类撰写
332,0,292036051872,91693141,Theseus_茜瑟,6,女,野，野，野野人哨兵,2026-02-14 06:47:13,0,1,胆小鬼连幸福都害怕，碰到棉花都会受伤。,广西,否,https://i1.hdslb.com/bfs/face/4301d80c74913979b10f972c1dcdf97144d1fc68.jpg,0.053740765899419785,0.9462592601776123,人类撰写
333,0,292012048688,29073135,夢曦萝,6,男,我擦，这就是桂吧,2026-02-14 03:30:57,0,0,希望祖国能够越来越好，国家早日实现统一,广东,是,https://i0.hdslb.com/bfs/baselabs/a889b20c7645d52c438ae96313ff6420a27dccf2.png,0.04855732619762421,0.9514425992965698,人类撰写
334,0,291606206545,444368695,幻灵战斗鹅,6,男,实战发现敌人不会复活,2026-02-28 08:55:51,0,0,你好,天津,否,https://i1.hdslb.com/bfs/face/bcc323444c2f12a4fa4d831e87423b8c20290098.webp,0.40839260816574097,0.591607391834259,人类撰写
335,0,291189684785,3461567792286169,佳代子の老师,5,保密,玩的时候就怕碰到这种会玩的，被打了你还没办法，只能受着,2026-02-25 03:50:10,0,0,,山东,是,https://i1.hdslb.com/bfs/face/5961486af03d1743ddde390bacd3ef9bee6c340b.jpg,0.020346583798527718,0.9796534776687622,人类撰写
336,0,289898396609,443136268,hhjsxjbdpg,5,男,吊神电脑什么配置有没有老师知道,2026-02-14 19:25:33,0,0,?,山西,否,https://i1.hdslb.com/bfs/face/ce23de9eccbda2e41288f730fed455059bdfa39c.jpg,0.02260742150247097,0.9773926138877869,人类撰写
337,0,289835139617,1023600152,帽糖之人伽帽,5,保密,换我进去两分钟就被小兵踹死了[大哭],2026-02-14 09:43:48,0,0,梦到什么更什么，总之就是同龄人NB，我是fw,湖北,否,https://i2.hdslb.com/bfs/face/15755d5a5b28ce96bb1440e3280d5304b664e469.jpg,0.03807099536061287,0.9619290232658386,人类撰写
338,0,292228080976,1609855209,也许会能更好,5,保密,这期神了,2026-02-15 14:12:50,0,2,,江西,否,https://i0.hdslb.com/bfs/face/b8f7620c889e2851042a031a5a6e3b90f801e48f.jpg,0.03487508371472359,0.9651249051094055,人类撰写
339,0,292001700672,14020207,绯村稚生丶,6,男,桥上这队咋似的噢,2026-02-14 01:55:41,0,0,oops,浙江,是,https://i1.hdslb.com/bfs/face/1de47d6162e14042347da8c6d5ae1ec855fc1479.jpg,0.03820573166012764,0.9617942571640015,人类撰写
340,0,292459700289,486027571,猫之喵喵叫,5,保密,@好长好短好长的名字 ？,2026-03-08 06:12:51,0,0,要做一个很长的梦，直到春天再次来临,陕西,是,https://i1.hdslb.com/bfs/face/1961696c5d1e8ca8a7a1f6cc27f7b907a005eaf8.jpg,0.03947335481643677,0.960526704788208,人类撰写
341,0,292406086784,1680582041,GHUGKB,3,保密,[蹲蹲][蹲蹲][蹲蹲][蹲蹲][蹲蹲][蹲蹲],2026-02-17 00:43:59,0,0,温柔,山东,是,https://i2.hdslb.com/bfs/face/48fba942b98b47abf2e4decc0f11967f72693e79.jpg,0.30513569712638855,0.6948643326759338,人类撰写
342,0,290003226065,157458593,Fernwehn,6,保密,野人的克雷贝尔不赖,2026-02-15 14:32:43,0,1,,陕西,否,https://i2.hdslb.com/bfs/face/c96687369cef313551e824495edb0cb28409b237.jpg,0.02796788513660431,0.9720321297645569,人类撰写
343,0,289793406833,6708498,腊肉咸蛋大粽子,6,男,这么厉害，五发弹匣！,2026-02-14 03:39:15,0,1,"      新入门妖都肥宅锁匠，绝菜进修中。
      集摄影后勤后期于一身的粽子人↑",广东,否,https://i0.hdslb.com/bfs/face/8d21818570f86bd921ceaad3c58301b0b03fdcd7.jpg,0.044704243540763855,0.9552958011627197,人类撰写
344,0,289919255345,345693666,三十畐,6,保密,吊神就是神[FTJ_躺着],2026-02-15 02:48:31,0,0,,河南,否,https://i0.hdslb.com/bfs/face/dd8b7a9614d945bf135683522b0099e3f57bfc8c.jpg,0.036003436893224716,0.9639966487884521,人类撰写
